1 25 49
99845256289 159019905529 218194554769
35678298769 159023095729 282367892689
103720711249 159023095729 214325480209
67034905921 159029476225 251024046529
151197323281 159029476225 166861629169
6272798401 159042237601 311811676801
116096251441 159042237601 201988223761
7189513681 159048618481 310907723281
149792994961 159048618481 168304242001
5417990449 159051808969 312685627489
8979268081 159058190041 309137112001
44170167889 159067761889 273965355889
3985018129 159070952569 314156887009
8168002129 159070952569 309973903009
132986396929 159070952569 185155508209
148392137089 159070952569 169749768049
4625224081 159077334025 313529443969
49315529041 159077334025 268839139009
1133870929 159086906449 317039941969
50708641 159096479161 318142249681
146994793201 159096479161 171198165121
27660013969 159099670129 290539326289
93478782049 159099670129 224720558209
9208129681 159109243225 309010356769
61389477361 159109243225 256829009089
3894633649 159118816609 314342999569
86869899169 159118816609 231367734049
10536406609 159134772889 307733139169
23165144401 159137964241 295110784081
76843720849 159147538489 241451356129
3046929601 159153921481 315260913361
61369657441 159157113025 256944568609
98616725089 159157113025 219697500961
131073685681 159157113025 187240540369
144210822001 159157113025 174103404049
10309762369 159163496209 308017230049
16505311729 159163496209 301821680689
27664670929 159166687849 290668704769
68396371729 159166687849 249937003969
3226353601 159176262961 315126172321
24446260609 159182646529 293919032449
142824282241 159192222121 175560162001
31072170529 159204990025 287337809521
101960791969 159204990025 216449188081
44646422209 159230527369 273814632529
141441431569 159230527369 177019623169
11472766321 159233719681 306994673041
48276438961 159233719681 270191000401
12216217729 159243296809 306270375889
113510369569 159243296809 204976224049
2620518481 159249681721 315878844961
129169078801 159249681721 189330284641
146870161 159252874225 318358878289
21418615201 159252874225 297087133249
2233791169 159268837225 316303883281
41146905409 159268837225 277390769041
71374999921 159272029921 247169059921
140062314001 159272029921 178481745841
52035540769 159278415409 266521290049
77412489361 159281608201 241150727041
85703148001 159287993881 232872839761
112540791841 159287993881 206035195921
34667088481 159297572641 283928056801
97393302241 159297572641 221201843041
2211169 159310344769 318618478369
91784155681 159316731025 226849306369
138686973649 159316731025 179946488401
12697007761 159319924201 305942840641
2077262929 159339083929 316600904929
60373895521 159345470761 258317046001
37779308161 159348664225 280918020289
48389880529 159348664225 270307447921
112224330001 159348664225 206472998449
127272703009 159348664225 191424625441
24877806529 159355051249 293832295969
43287715249 159355051249 275422387249
29523143329 159358244809 289193346289
55922317441 159364632025 262806946609
137315454721 159364632025 181413809329
18583415041 159377406841 300171398641
14018323201 159383794441 304749265681
67334541121 159383794441 251433047761
100210866721 159393376081 218575885441
1545983761 159415734361 317285484961
135947801521 159415734361 182883667201
13982353009 159422122729 304861892449
53750249281 159425316961 265100384641
1596721681 159444483025 317292244369
38447758561 159444483025 280441207489
5882429809 159454066489 313025703169
125384685409 159454066489 193523447569
227919409 159460455625 318692991841
84541959121 159460455625 234378952129
34545054769 159470039569 284395024369
134584058449 159470039569 184356020689
4730275729 159482818609 314235361489
8558655169 159492403225 310426151281
59935363489 159492403225 259049442961
26948833921 159511573321 292074312721
315453121 159521158801 318726864481
133224270001 159527549281 185830828561
17230801 159540330625 319063430449
15328668481 159540330625 303751992769
90100227889 159540330625 228980433361
158530589281 159540330625 160550071969
156517558129 159546721489 162575884849
15942345169 159556308025 303170270881
75835796689 159556308025 243276819361
10081967281 159559503601 309037039921
154511100241 159559503601 164607906961
1179029569 159565894849 317952760129
123505153489 159565894849 195626636209
69848675521 159569090521 249289505521
109666283281 159569090521 209471897761
152511337729 159578677729 166646017729
59364835201 159585069361 259805303521
26650236001 159588265225 292526294449
94961969281 159588265225 224214561169
98471067601 159588265225 220705462849
131868480769 159588265225 187308049681
983888689 159594657049 318205425409
66278957809 159604245025 252929532241
150518393089 159604245025 168690096961
20782393921 159623421841 298464449761
46980996001 159623421841 272265847681
47471258641 159623421841 271775585041
82030115281 159623421841 237216728401
31445574241 159633010681 287820447121
2799785569 159636207025 316472628481
43394305969 159636207025 275878108081
83386380289 159636207025 235886033761
148532389201 159636207025 170740024849
42412519249 159645796249 276879073249
89548369 159652189225 319214830081
22234686769 159652189225 297069691681
50697475921 159652189225 268606902529
130516735441 159652189225 188787643009
64073278129 159661778929 255250279729
16735820689 159674565649 302613310609
146553449329 159674565649 172795681969
6658396801 159680959201 312703521601
5776152001 159684156025 313592160049
52789198081 159684156025 266579113969
108394368289 159684156025 210973943761
121634235121 159684156025 197734076929
39938823409 159690549769 279442276129
7602619249 159693746689 311784874129
824321521 159703337641 318582353761
4956019201 159703337641 314450656081
129169078801 159719323201 190269567601
144581697121 159719323201 174856949281
8608685089 159722520409 310836355729
54542332849 159722520409 264902707969
4198132849 159738506929 315278881009
93754153249 159738506929 225722860609
73523949409 159741704329 245959459249
37616990401 159751296721 281885603041
2022210961 159760889401 317499567841
17987906161 159760889401 301533872641
9676460161 159767284681 309858109201
107132490721 159767284681 212402078641
88427132689 159770482369 231113832049
142617256609 159770482369 176923708129
95902849 159786471289 319477039729
36615970609 159786471289 282956971969
3502627489 159789669169 316076710849
13497095329 159789669169 306082243009
96741527089 159789669169 222837811249
127825555729 159789669169 191753782609
547887649 159805659049 319063430449
119772058561 159808857121 199845655681
82236459361 159815253361 237394047361
18203676241 159824847961 301446019681
10805810401 159828046225 308850282049
58362345889 159828046225 261293746561
65229670801 159828046225 254426421649
140660252209 159828046225 178995840241
58514158609 159834442849 261154727089
28482300289 159837641209 291192982129
74270965729 159837641209 245404316689
532732561 159856832041 319180931521
2869637761 159856832041 316844026321
29570585521 159872825281 290175065041
68334665281 159872825281 251410985281
80415914929 159882421609 239348928289
92551633729 159892018225 227232402721
138710808721 159892018225 181073227729
23101872049 159901615129 296701358209
46559713729 159901615129 273243516529
6781687201 159904814161 313027941121
11996601841 159904814161 307813026481
8147409169 159930407569 311713405969
2299298401 159940005625 317580712849
33088701409 159940005625 286791309841
117918752449 159940005625 201961258801
125151090289 159940005625 194728920961
4422649009 159949603969 315476558929
15388154401 159952803481 304517452561
136769051329 159962402209 183155753089
9636759889 159988000225 310339240561
62611549729 159988000225 257364450721
19732101841 159991200121 300250298401
13248700609 159997600009 306746499409
20154629089 159997600009 299840570929
81092244289 159997600009 238902955729
95022378049 159997600009 224972821969
86765004481 160007200081 233249395681
3430093489 160020000625 316609907761
123820238161 160020000625 196219763089
304397809 160026401089 319748404369
1791744241 160039202401 318286660561
134835105601 160039202401 185243299201
238362721 160048803721 319859244721
42156713041 160048803721 277940894401
91354458001 160048803721 228743149441
104607611761 160048803721 215489995681
64186729201 160055204761 255923680321
57366477169 160074408649 262782340129
11249359969 160077609409 308905858849
116074445809 160077609409 204080773009
